Month,max temp,temp,min temp,max dew,dew,min dew,max humidity,humidity,min humidity,max wind speed,wind speed,min wind speed,max pressure,pressure,min pressure,Unnamed: 16
23.0,18.0,12.0,6.0,7.0,2.6,-2.0,70.0,53.6,37.0,20.0,7.2,0.0,1008.6,1007.5,1006.6,
24.0,19.0,15.0,10.0,8.0,6.6,5.0,76.0,,43.0,22.0,6.5,0.0,1009.5,1008.6,1007.6,
25.0,22.0,15.5,10.0,7.0,4.9,1.0,82.0,52.1,27.0,17.0,6.8,0.0,1009.5,1007.4,1002.6,
26.0,20.0,12.5,8.0,8.0,5.5,4.0,93.0,,35.0,35.0,15.6,4.0,1003.6,1001.0,999.7,
27.0,14.0,,7.0,7.0,5.5,5.0,93.0,79.2,63.0,31.0,15.8,7.0,1009.5,1006.9,1003.6,
28.0,16.0,8.4,4.0,9.0,5.7,4.0,100.0,84.5,52.0,24.0,15.0,6.0,1012.5,,1009.5,
29.0,20.0,9.3,5.0,9.0,6.2,4.0,100.0,,46.0,30.0,17.5,6.0,1012.5,1010.6,1007.6,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1.0,13.0,8.8,6.0,8.0,6.6,5.0,100.0,86.6,72.0,30.0,18.0,9.0,1007.6,1004.4,1001.6,
2.0,15.0,9.7,7.0,9.0,7.1,6.0,100.0,84.9,59.0,26.0,12.7,2.0,1001.6,1000.5,999.7,
3.0,14.0,9.8,8.0,8.0,7.0,6.0,93.0,83.3,67.0,20.0,12.6,6.0,1003.6,1002.7,1001.6,
4.0,15.0,11.1,9.0,8.0,7.0,6.0,93.0,77.0,55.0,17.0,9.1,0.0,1005.6,1003.5,1001.6,
5.0,16.0,10.7,8.0,9.0,6.6,4.0,94.0,,45.0,26.0,13.4,4.0,1000.6,997.6,995.7,
6.0,10.0,8.4,6.0,7.0,5.0,2.0,93.0,79.8,62.0,22.0,14.7,4.0,1006.6,1003.5,998.7,
7.0,13.0,8.0,4.0,5.0,2.5,1.0,93.0,70.5,47.0,24.0,10.0,0.0,1007.6,1006.6,1005.6,
8.0,8.0,6.6,6.0,6.0,4.4,2.0,93.0,86.2,71.0,26.0,18.9,11.0,1007.6,1005.1,1003.6,
9.0,9.0,,6.0,5.0,4.7,4.0,93.0,84.8,71.0,19.0,11.4,6.0,1009.5,1008.9,1007.6,
10.0,13.0,7.5,1.0,4.0,2.6,-1.0,100.0,73.5,44.0,17.0,7.4,0.0,1010.5,,1008.6,
11.0,20.0,13.2,5.0,5.0,2.6,1.0,87.0,52.3,28.0,17.0,6.8,0.0,1009.5,,1006.6,
12.0,19.0,14.9,11.0,10.0,5.2,2.0,94.0,55.0,32.0,24.0,7.6,0.0,1005.6,,1000.6,
13.0,15.0,11.4,9.0,9.0,7.6,6.0,94.0,77.9,63.0,30.0,12.9,2.0,1001.6,1000.0,998.7,
14.0,15.0,11.1,8.0,8.0,7.0,6.0,93.0,76.8,63.0,22.0,8.4,0.0,1003.6,1002.3,1000.6,
15.0,10.0,8.3,7.0,9.0,6.3,5.0,100.0,87.1,71.0,30.0,16.4,6.0,1007.6,1005.7,1003.6,
16.0,13.0,8.9,6.0,6.0,4.7,4.0,93.0,75.3,62.0,20.0,12.7,4.0,1009.5,1008.8,1007.6,
17.0,15.0,,3.0,6.0,4.0,2.0,93.0,76.2,48.0,24.0,16.4,7.0,1009.5,1008.1,1006.6,
18.0,16.0,8.4,1.0,6.0,3.4,1.0,100.0,73.3,42.0,17.0,10.3,2.0,1006.6,1003.9,1001.6,
19.0,17.0,10.9,5.0,7.0,3.6,1.0,87.0,63.2,36.0,33.0,13.6,0.0,1002.6,1000.7,999.7,
20.0,9.0,6.8,5.0,6.0,4.4,3.0,93.0,84.7,76.0,35.0,24.2,6.0,1010.5,,1002.6,
21.0,11.0,6.9,1.0,4.0,1.4,-2.0,100.0,71.3,43.0,24.0,9.5,0.0,1010.5,1008.3,1005.6,
22.0,10.0,6.9,5.0,5.0,3.5,2.0,93.0,79.5,58.0,28.0,12.3,2.0,1008.6,1006.1,1003.6,
23.0,13.0,,2.0,4.0,2.5,0.0,100.0,72.8,44.0,15.0,7.2,0.0,1007.6,1005.9,1002.6,
24.0,16.0,10.7,5.0,4.0,1.8,-1.0,87.0,57.5,31.0,31.0,11.6,0.0,1002.6,998.9,994.7,
25.0,16.0,10.6,7.0,9.0,5.4,2.0,93.0,72.1,48.0,48.0,14.0,0.0,999.7,993.4,989.8,
26.0,14.0,10.2,6.0,6.0,2.7,-2.0,93.0,,33.0,20.0,10.2,2.0,1005.6,1003.8,1000.6,
27.0,22.0,15.9,10.0,9.0,7.1,3.0,77.0,58.0,35.0,17.0,6.2,0.0,1004.6,1001.2,999.7,
28.0,25.0,20.9,18.0,9.0,6.0,4.0,56.0,38.8,27.0,22.0,11.9,0.0,1002.6,1000.3,998.7,
29.0,23.0,,11.0,11.0,8.9,7.0,82.0,58.6,43.0,26.0,9.5,0.0,1007.6,1005.4,1002.6,
30.0,25.0,18.4,12.0,11.0,9.2,8.0,77.0,56.8,36.0,11.0,7.3,0.0,1008.6,1007.0,1005.6,
31.0,26.0,19.5,13.0,11.0,9.0,6.0,82.0,,29.0,28.0,9.6,0.0,1008.6,1007.7,1006.6,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1.0,26.0,,15.0,10.0,8.8,6.0,67.0,50.4,30.0,22.0,8.0,0.0,1008.6,,1003.6,
2.0,30.0,22.4,16.0,11.0,7.2,2.0,63.0,40.9,17.0,20.0,7.6,0.0,1003.6,1000.2,996.7,
3.0,21.0,,15.0,8.0,5.2,3.0,55.0,,33.0,30.0,17.8,6.0,1006.6,1004.2,999.7,
4.0,22.0,16.4,12.0,7.0,3.3,1.0,62.0,,25.0,30.0,16.9,7.0,1006.6,1003.5,1001.6,
5.0,21.0,14.8,8.0,9.0,6.4,4.0,94.0,59.8,35.0,19.0,11.6,2.0,1009.5,1008.0,1006.6,
6.0,22.0,15.8,8.0,8.0,3.8,-2.0,87.0,50.2,23.0,22.0,12.7,6.0,1010.5,1008.2,1005.6,
7.0,18.0,13.9,10.0,9.0,5.1,1.0,88.0,,37.0,41.0,19.3,4.0,1008.6,1006.0,1004.6,
8.0,18.0,,9.0,10.0,8.5,6.0,94.0,73.1,45.0,44.0,25.5,13.0,1009.5,1007.8,1006.6,
9.0,20.0,,11.0,11.0,9.0,6.0,94.0,71.8,40.0,26.0,16.3,6.0,1006.6,1005.6,1003.6,
10.0,19.0,13.5,11.0,11.0,9.6,9.0,94.0,78.7,56.0,30.0,18.0,7.0,1008.6,1005.5,1003.6,
11.0,21.0,14.8,11.0,11.0,9.4,7.0,88.0,72.7,43.0,30.0,18.0,7.0,1011.5,1009.9,1008.6,
12.0,23.0,,12.0,12.0,10.4,8.0,94.0,,41.0,26.0,17.5,9.0,1012.5,1011.3,1010.5,
13.0,22.0,15.9,11.0,12.0,10.3,6.0,100.0,72.1,43.0,26.0,14.7,7.0,1012.5,1010.9,1009.5,
14.0,22.0,16.4,9.0,12.0,8.1,4.0,94.0,62.3,35.0,20.0,10.7,0.0,1011.5,1010.4,1009.5,
15.0,26.0,,12.0,11.0,8.2,7.0,77.0,49.7,30.0,17.0,6.8,0.0,1009.5,1006.8,1002.6,
16.0,28.0,22.8,17.0,9.0,7.5,5.0,56.0,38.8,23.0,30.0,11.8,2.0,1001.6,998.7,995.7,
17.0,28.0,22.7,19.0,12.0,5.7,1.0,60.0,34.7,18.0,22.0,11.2,0.0,995.7,992.5,988.8,
18.0,21.0,18.1,13.0,14.0,10.4,6.0,88.0,,38.0,28.0,15.6,0.0,997.7,991.6,986.8,
19.0,14.0,13.0,12.0,12.0,11.0,10.0,94.0,88.1,82.0,31.0,19.6,7.0,1000.6,,997.7,
20.0,17.0,12.9,10.0,13.0,10.5,7.0,94.0,85.6,63.0,39.0,23.0,4.0,998.7,991.7,988.8,
21.0,21.0,,9.0,10.0,7.2,3.0,87.0,64.8,38.0,22.0,10.5,2.0,1002.6,1000.9,999.7,
22.0,19.0,16.5,13.0,12.0,9.8,9.0,82.0,,52.0,30.0,15.2,4.0,1008.6,1005.2,1000.6,
23.0,23.0,18.1,14.0,13.0,10.0,8.0,72.0,59.6,47.0,37.0,21.6,11.0,1007.6,1003.4,995.7,
24.0,27.0,23.1,20.0,14.0,10.4,4.0,64.0,45.9,23.0,19.0,7.5,0.0,995.7,993.8,992.7,
25.0,25.0,20.2,15.0,16.0,14.2,13.0,88.0,69.0,53.0,24.0,8.6,0.0,995.7,,991.8,
26.0,21.0,,14.0,15.0,12.3,10.0,88.0,,49.0,24.0,16.4,4.0,1004.6,1000.8,995.7,
27.0,19.0,14.7,11.0,11.0,10.2,10.0,94.0,,59.0,39.0,28.4,15.0,1006.6,1005.5,1004.6,
28.0,15.0,14.0,13.0,13.0,12.1,10.0,94.0,88.6,82.0,24.0,18.9,13.0,1010.5,1007.8,1005.6,
29.0,16.0,13.8,12.0,13.0,11.5,10.0,94.0,86.1,72.0,22.0,15.7,7.0,1010.5,1009.7,1008.6,
30.0,18.0,15.1,13.0,14.0,12.9,12.0,100.0,87.0,72.0,30.0,19.7,9.0,1008.6,1007.1,1005.6,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1.0,15.0,13.8,13.0,13.0,12.5,12.0,100.0,92.3,82.0,31.0,21.9,9.0,1005.6,1004.7,1003.6,
2.0,15.0,,13.0,12.0,11.3,10.0,94.0,,72.0,17.0,9.7,2.0,1003.6,1000.6,999.7,
3.0,21.0,15.8,12.0,13.0,11.7,10.0,100.0,78.0,56.0,31.0,8.6,0.0,998.7,996.3,993.7,
4.0,17.0,14.0,12.0,12.0,10.9,9.0,94.0,82.6,59.0,20.0,12.3,2.0,997.7,,992.7,
5.0,18.0,14.1,10.0,12.0,8.5,5.0,88.0,70.5,51.0,37.0,22.9,11.0,1005.6,,998.7,
6.0,19.0,13.5,7.0,9.0,5.9,3.0,87.0,62.7,37.0,19.0,10.2,2.0,1005.6,1004.8,1003.6,
7.0,23.0,17.1,9.0,10.0,7.4,5.0,87.0,56.2,36.0,17.0,8.3,0.0,1003.6,1003.3,1002.6,
8.0,26.0,19.5,15.0,15.0,10.8,6.0,88.0,59.6,31.0,33.0,14.1,0.0,1004.6,1003.6,1002.6,
9.0,18.0,15.0,14.0,14.0,12.7,11.0,94.0,86.3,73.0,26.0,20.4,15.0,1004.6,1003.7,1002.6,
10.0,16.0,,14.0,13.0,12.2,11.0,94.0,84.1,77.0,39.0,27.1,13.0,1003.6,1001.5,998.7,
11.0,14.0,,11.0,13.0,10.9,8.0,94.0,84.6,72.0,37.0,23.4,7.0,1004.6,,996.7,
12.0,20.0,14.5,8.0,12.0,9.0,6.0,94.0,72.1,43.0,26.0,11.3,0.0,1004.6,,1002.6,
13.0,14.0,,9.0,11.0,8.8,5.0,88.0,76.9,58.0,33.0,18.3,7.0,1007.6,1005.6,1003.6,
14.0,17.0,12.6,6.0,7.0,5.2,2.0,93.0,63.2,39.0,24.0,11.0,2.0,1007.6,1006.0,1004.6,
15.0,20.0,13.8,7.0,9.0,4.3,1.0,82.0,,30.0,31.0,18.5,6.0,1008.6,1006.9,1005.6,
16.0,19.0,14.3,9.0,10.0,8.2,6.0,93.0,67.8,52.0,28.0,17.4,9.0,1010.5,1009.6,1008.6,
17.0,23.0,16.6,12.0,13.0,9.4,7.0,82.0,64.1,43.0,31.0,20.3,7.0,1009.5,1006.9,1004.6,
18.0,24.0,17.6,12.0,12.0,11.3,9.0,94.0,68.7,44.0,26.0,15.8,7.0,1006.6,1005.6,1004.6,
19.0,23.0,17.0,13.0,14.0,12.1,10.0,88.0,73.2,56.0,31.0,22.6,9.0,1005.6,1003.2,1002.6,
20.0,22.0,17.1,14.0,13.0,12.3,11.0,94.0,74.7,53.0,31.0,20.9,13.0,1003.6,1002.8,1001.6,
21.0,22.0,17.3,14.0,14.0,12.7,11.0,88.0,74.8,60.0,26.0,15.3,6.0,1005.6,,1002.6,
22.0,27.0,19.2,14.0,17.0,13.9,12.0,94.0,,48.0,30.0,18.2,4.0,1002.6,1000.0,998.7,
23.0,23.0,17.8,16.0,15.0,13.7,12.0,88.0,77.8,53.0,26.0,16.1,4.0,1001.6,999.3,997.7,
24.0,22.0,17.2,14.0,15.0,13.7,12.0,94.0,80.3,53.0,22.0,12.4,0.0,1003.6,1002.7,1000.6,
25.0,23.0,18.6,16.0,16.0,14.6,13.0,94.0,78.3,60.0,41.0,16.4,4.0,1003.6,1003.2,1002.6,
26.0,22.0,18.2,15.0,15.0,12.9,11.0,94.0,72.4,53.0,46.0,25.5,11.0,1005.6,,1002.6,
27.0,20.0,16.5,12.0,12.0,10.7,9.0,94.0,70.1,52.0,28.0,14.5,7.0,1005.6,,1003.6,
28.0,22.0,17.4,15.0,13.0,11.7,10.0,88.0,69.7,46.0,20.0,12.2,4.0,1003.6,1002.7,1001.6,
29.0,26.0,20.1,12.0,13.0,10.7,7.0,88.0,58.1,32.0,17.0,8.5,0.0,1002.6,1000.6,998.7,
30.0,28.0,22.2,17.0,13.0,11.3,8.0,77.0,52.0,30.0,19.0,9.0,0.0,1000.6,999.3,998.7,
31.0,29.0,24.1,18.0,15.0,12.0,10.0,73.0,48.3,30.0,15.0,7.0,0.0,1004.6,1002.3,1000.6,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1.0,31.0,,18.0,15.0,11.3,7.0,83.0,45.1,22.0,20.0,8.2,0.0,1007.6,,1003.6,
2.0,32.0,26.2,19.0,16.0,13.0,10.0,68.0,45.3,29.0,19.0,8.8,0.0,1006.6,1005.4,1004.6,
3.0,34.0,27.4,20.0,19.0,14.9,13.0,68.0,47.6,30.0,26.0,12.3,4.0,1004.6,,1001.6,
4.0,35.0,27.8,19.0,17.0,15.6,14.0,78.0,49.8,28.0,19.0,10.7,4.0,1000.6,999.0,997.7,
5.0,31.0,26.9,23.0,18.0,16.0,13.0,69.0,51.7,37.0,26.0,14.0,4.0,1002.6,1001.1,998.7,
6.0,30.0,24.6,20.0,20.0,16.8,12.0,83.0,62.2,44.0,30.0,20.0,7.0,1005.6,1003.1,1000.6,
7.0,29.0,24.3,20.0,19.0,17.0,15.0,88.0,65.3,42.0,35.0,25.0,15.0,1005.6,1004.0,1002.6,
8.0,28.0,,19.0,18.0,17.2,15.0,94.0,70.2,51.0,35.0,22.6,11.0,1002.6,1001.1,999.7,
9.0,29.0,24.0,18.0,18.0,17.0,14.0,94.0,67.2,45.0,30.0,18.6,7.0,1000.6,1000.1,998.7,
10.0,33.0,25.3,19.0,20.0,17.6,14.0,94.0,65.4,31.0,20.0,13.1,2.0,1000.6,999.4,997.7,
11.0,36.0,29.5,22.0,19.0,14.5,8.0,83.0,,18.0,20.0,8.0,0.0,998.7,998.1,996.7,
12.0,35.0,28.7,25.0,21.0,18.0,14.0,74.0,53.2,34.0,30.0,15.1,6.0,1001.6,1000.0,998.7,
13.0,34.0,28.8,23.0,24.0,18.8,15.0,88.0,,32.0,26.0,12.6,4.0,1001.6,1000.7,999.7,
14.0,33.0,26.0,18.0,23.0,17.6,14.0,88.0,62.0,33.0,46.0,20.0,0.0,1002.6,,994.7,
15.0,25.0,21.8,19.0,16.0,15.1,14.0,83.0,66.2,50.0,22.0,13.6,2.0,1001.6,1000.9,1000.6,
16.0,29.0,23.5,17.0,15.0,14.2,13.0,82.0,56.9,39.0,26.0,15.2,6.0,1001.6,,999.7,
17.0,30.0,24.8,19.0,15.0,13.0,11.0,68.0,49.8,31.0,30.0,17.4,4.0,1004.6,1002.6,1001.6,
18.0,30.0,,19.0,19.0,16.3,14.0,88.0,62.3,37.0,41.0,26.8,15.0,1005.6,1004.8,1003.6,
19.0,29.0,24.5,20.0,20.0,18.1,15.0,94.0,70.0,45.0,41.0,26.7,19.0,1005.6,1005.3,1004.6,
20.0,30.0,24.7,20.0,20.0,18.8,17.0,94.0,72.1,45.0,35.0,23.1,13.0,1004.6,1004.0,1002.6,
21.0,30.0,,21.0,21.0,19.2,15.0,94.0,,42.0,39.0,25.5,15.0,1005.6,1003.9,1002.6,
22.0,28.0,23.8,19.0,19.0,16.9,14.0,94.0,67.1,42.0,41.0,26.1,11.0,1002.6,1000.2,998.7,
23.0,28.0,23.4,18.0,18.0,16.3,15.0,88.0,65.8,45.0,43.0,25.8,11.0,998.7,,996.7,
24.0,28.0,23.6,20.0,19.0,18.4,17.0,88.0,73.5,58.0,33.0,22.4,15.0,1000.6,998.3,996.7,
25.0,30.0,24.3,20.0,19.0,18.5,16.0,94.0,,48.0,41.0,25.8,13.0,1003.6,1001.7,999.7,
26.0,29.0,23.9,19.0,19.0,17.0,15.0,94.0,,45.0,39.0,23.7,9.0,1004.6,,1002.6,
27.0,29.0,23.6,19.0,19.0,16.3,14.0,88.0,65.5,42.0,35.0,25.5,15.0,1002.6,1000.5,998.7,
28.0,27.0,23.5,20.0,19.0,17.3,16.0,88.0,,51.0,43.0,26.4,11.0,999.7,997.9,996.7,
29.0,28.0,24.4,21.0,19.0,17.3,14.0,88.0,67.1,42.0,41.0,27.4,13.0,1002.6,1001.1,999.7,
30.0,31.0,25.2,20.0,21.0,17.5,13.0,94.0,,35.0,31.0,21.3,13.0,1003.6,1002.1,1001.6,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1.0,30.0,24.4,19.0,21.0,18.3,14.0,94.0,71.3,37.0,33.0,21.2,11.0,1001.6,1000.5,998.7,
2.0,33.0,26.0,20.0,21.0,17.8,15.0,100.0,63.9,38.0,24.0,15.3,7.0,998.7,995.0,990.8,
3.0,32.0,26.0,21.0,21.0,18.3,14.0,83.0,63.2,46.0,37.0,21.6,2.0,990.8,989.0,986.8,
4.0,27.0,,21.0,22.0,20.3,17.0,89.0,78.0,65.0,31.0,18.2,2.0,996.7,993.7,990.8,
5.0,27.0,22.8,20.0,20.0,18.6,17.0,94.0,77.9,57.0,26.0,12.8,0.0,1003.6,1000.4,997.7,
6.0,30.0,24.3,19.0,20.0,18.3,17.0,94.0,70.8,48.0,41.0,20.3,2.0,1003.6,1003.3,1002.6,
7.0,31.0,25.8,22.0,21.0,19.1,16.0,88.0,,43.0,35.0,22.8,9.0,1002.6,1002.2,1001.6,
8.0,31.0,26.1,22.0,23.0,21.2,19.0,94.0,75.9,51.0,33.0,21.8,9.0,1001.6,1000.7,999.7,
9.0,33.0,27.7,24.0,23.0,22.0,19.0,94.0,73.4,49.0,37.0,20.4,7.0,1000.6,,998.7,
10.0,33.0,27.6,24.0,23.0,22.5,19.0,94.0,75.2,43.0,33.0,15.5,6.0,1000.6,999.8,998.7,
11.0,29.0,,24.0,24.0,22.2,19.0,94.0,,65.0,20.0,11.3,4.0,1000.6,999.6,998.7,
12.0,31.0,,24.0,23.0,22.3,20.0,94.0,77.3,55.0,33.0,15.2,7.0,999.7,999.1,997.7,
13.0,32.0,26.7,22.0,23.0,22.1,19.0,100.0,77.7,46.0,37.0,15.0,2.0,998.7,997.4,996.7,
14.0,32.0,27.0,23.0,22.0,20.0,16.0,94.0,67.8,40.0,33.0,21.5,6.0,998.7,998.6,997.7,
15.0,33.0,27.0,22.0,22.0,18.9,12.0,89.0,64.9,29.0,33.0,19.0,7.0,998.7,998.4,997.7,
16.0,34.0,,22.0,24.0,20.2,13.0,94.0,67.9,28.0,35.0,20.4,6.0,998.7,998.0,996.7,
17.0,34.0,28.8,25.0,24.0,21.8,17.0,94.0,68.9,38.0,30.0,16.8,6.0,1000.6,,998.7,
18.0,36.0,29.3,24.0,24.0,21.7,15.0,100.0,68.4,30.0,37.0,18.6,2.0,1000.6,1000.4,999.7,
19.0,33.0,28.4,24.0,24.0,23.1,20.0,94.0,74.3,46.0,39.0,21.3,6.0,1000.6,1000.1,998.7,
20.0,34.0,28.2,24.0,24.0,22.5,19.0,94.0,,41.0,37.0,19.5,7.0,999.7,997.8,996.7,
21.0,34.0,28.3,24.0,23.0,20.2,16.0,89.0,64.2,38.0,33.0,21.3,13.0,996.7,996.4,995.7,
22.0,36.0,28.9,22.0,22.0,18.5,16.0,78.0,55.4,34.0,30.0,17.6,6.0,998.7,996.9,995.7,
23.0,33.0,27.9,24.0,23.0,21.5,20.0,89.0,69.7,46.0,37.0,20.7,13.0,998.7,998.2,997.7,
24.0,31.0,27.5,23.0,23.0,20.3,17.0,88.0,66.0,45.0,35.0,22.9,9.0,998.7,996.4,994.7,
25.0,31.0,26.8,23.0,21.0,19.4,16.0,83.0,65.0,43.0,35.0,22.0,11.0,994.7,,992.7,
26.0,28.0,24.3,21.0,21.0,18.8,16.0,94.0,71.6,48.0,35.0,16.6,4.0,1000.6,996.3,993.7,
27.0,29.0,23.7,17.0,20.0,18.7,16.0,94.0,74.5,48.0,57.0,14.1,0.0,1006.6,1003.6,1000.6,
28.0,32.0,26.2,21.0,22.0,19.8,18.0,88.0,69.4,43.0,35.0,20.4,7.0,1007.6,1005.9,1003.6,
29.0,33.0,27.4,23.0,21.0,17.8,13.0,83.0,58.9,29.0,41.0,24.1,13.0,1003.6,1000.4,998.7,
30.0,30.0,,23.0,21.0,19.2,17.0,88.0,67.2,48.0,41.0,26.3,9.0,1002.6,999.6,997.7,
31.0,30.0,,19.0,18.0,15.7,13.0,78.0,59.5,35.0,33.0,20.7,9.0,1003.6,1002.6,1001.6,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1.0,29.0,24.4,20.0,18.0,16.8,16.0,83.0,64.2,45.0,31.0,22.0,11.0,1002.6,1001.0,999.7,
2.0,31.0,24.9,19.0,19.0,17.4,16.0,88.0,65.0,45.0,30.0,19.9,11.0,999.7,997.7,995.7,
3.0,33.0,25.7,19.0,20.0,18.4,13.0,94.0,66.8,31.0,22.0,13.1,7.0,995.7,,993.7,
4.0,32.0,26.6,20.0,19.0,16.9,13.0,88.0,58.0,33.0,30.0,15.8,6.0,996.7,996.2,994.7,
5.0,31.0,25.9,22.0,21.0,18.8,16.0,88.0,65.7,49.0,31.0,20.5,11.0,999.7,998.2,996.7,
6.0,32.0,,20.0,19.0,16.8,12.0,88.0,59.2,31.0,20.0,12.8,0.0,998.7,,995.7,
7.0,28.0,25.0,21.0,19.0,17.4,15.0,78.0,63.2,48.0,30.0,17.0,0.0,1001.6,1000.2,997.7,
8.0,30.0,24.7,19.0,19.0,17.6,16.0,88.0,66.0,45.0,31.0,17.7,9.0,1001.6,1000.7,999.7,
9.0,31.0,25.9,21.0,22.0,19.9,17.0,89.0,70.8,48.0,33.0,18.1,7.0,1000.6,1000.1,988.8,
10.0,31.0,,22.0,22.0,19.6,16.0,94.0,67.7,43.0,33.0,20.8,7.0,1004.6,1002.9,1000.6,
11.0,32.0,,22.0,22.0,19.8,16.0,89.0,,38.0,35.0,20.2,6.0,1005.6,1004.3,1003.6,
12.0,32.0,26.8,22.0,22.0,19.8,17.0,94.0,67.9,40.0,37.0,20.4,9.0,1003.6,1002.5,1001.6,
13.0,35.0,27.8,22.0,22.0,18.5,14.0,88.0,61.6,28.0,33.0,22.0,13.0,1001.6,,998.7,
14.0,35.0,29.2,24.0,21.0,16.9,11.0,83.0,50.7,23.0,48.0,32.3,20.0,1002.6,1000.6,998.7,
15.0,31.0,26.2,23.0,21.0,17.7,14.0,88.0,62.2,35.0,33.0,24.5,15.0,1004.6,1003.2,1002.6,
16.0,30.0,24.9,20.0,18.0,16.5,13.0,83.0,61.7,37.0,37.0,23.5,11.0,1004.6,,1002.6,
17.0,30.0,,20.0,18.0,15.4,8.0,83.0,58.1,27.0,41.0,25.7,9.0,1002.6,1001.0,999.7,
18.0,30.0,,19.0,20.0,17.6,15.0,88.0,67.4,40.0,35.0,18.9,4.0,999.7,,996.7,
19.0,31.0,24.8,19.0,20.0,19.0,17.0,94.0,72.0,43.0,26.0,12.6,2.0,999.7,998.4,997.7,
20.0,33.0,25.7,20.0,21.0,19.2,17.0,94.0,69.3,40.0,30.0,14.9,6.0,999.7,998.9,997.7,
21.0,30.0,25.7,21.0,21.0,19.5,18.0,83.0,,54.0,33.0,21.1,13.0,997.7,995.5,994.7,
22.0,33.0,26.3,21.0,21.0,20.1,15.0,94.0,71.0,34.0,30.0,14.8,2.0,998.7,996.6,994.7,
23.0,33.0,26.8,22.0,22.0,19.9,16.0,94.0,69.3,36.0,31.0,17.9,7.0,1003.6,1001.4,998.7,
24.0,31.0,,21.0,22.0,18.6,12.0,100.0,67.7,33.0,31.0,18.9,7.0,1004.6,1003.5,1002.6,
25.0,31.0,25.6,21.0,21.0,18.8,17.0,83.0,67.1,48.0,39.0,22.4,11.0,1002.6,1000.0,998.7,
26.0,32.0,26.6,22.0,22.0,19.3,15.0,94.0,67.8,38.0,37.0,19.5,9.0,999.7,,997.7,
27.0,31.0,26.0,22.0,22.0,18.9,15.0,94.0,67.5,38.0,33.0,19.8,7.0,1002.6,1000.3,998.7,
28.0,29.0,24.2,20.0,21.0,18.3,15.0,94.0,71.1,42.0,44.0,14.7,2.0,1003.6,1002.5,1001.6,
29.0,29.0,24.4,20.0,20.0,18.2,16.0,88.0,69.4,45.0,22.0,11.0,0.0,1002.6,1000.7,998.7,
30.0,26.0,23.7,22.0,20.0,19.1,18.0,88.0,75.8,61.0,26.0,13.0,0.0,1000.6,999.5,998.7,
31.0,28.0,24.4,22.0,20.0,19.3,18.0,88.0,73.8,54.0,19.0,12.1,0.0,999.7,999.3,998.7,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1.0,26.0,23.9,22.0,21.0,20.1,19.0,88.0,79.5,65.0,24.0,12.7,0.0,998.7,,997.7,
2.0,27.0,23.4,21.0,22.0,19.8,19.0,94.0,80.5,65.0,22.0,11.3,4.0,1002.6,1000.5,997.7,
3.0,30.0,24.7,20.0,20.0,19.1,16.0,94.0,73.2,45.0,20.0,11.4,2.0,1003.6,1003.0,1001.6,
4.0,30.0,24.5,19.0,21.0,19.8,18.0,100.0,76.4,51.0,30.0,16.7,7.0,1003.6,1002.4,1001.6,
5.0,30.0,,19.0,20.0,17.8,14.0,94.0,70.6,37.0,28.0,15.0,7.0,1002.6,1001.8,1000.6,
6.0,31.0,23.9,18.0,18.0,16.4,13.0,94.0,66.2,35.0,28.0,15.4,7.0,1004.6,1002.6,1001.6,
7.0,26.0,23.2,20.0,20.0,18.8,17.0,94.0,76.6,57.0,24.0,11.2,0.0,1004.6,1003.7,1002.6,
8.0,26.0,22.4,20.0,20.0,18.9,17.0,94.0,81.1,61.0,28.0,11.2,0.0,1003.6,,1001.6,
9.0,27.0,23.3,20.0,19.0,17.9,17.0,94.0,72.8,54.0,28.0,13.7,2.0,1002.6,1000.3,996.7,
10.0,30.0,24.8,19.0,21.0,17.7,15.0,88.0,66.5,42.0,20.0,9.4,0.0,996.7,994.6,993.7,
